,JSON,DATE,CITY,COUNTRY,LAT,LNG,MAX_TEMP,HUMIDITY,CLOUDINESS,WIND_SPEED
309,"{'coord': {'lon': -2.9383, 'lat': 35.2937}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 80.98, 'feels_like': 88.2, 'temp_min': 80.98, 'temp_max': 80.98, 'pressure': 1015, 'humidity': 89}, 'visibility': 10000, 'wind': {'speed': 5.75, 'deg': 100}, 'clouds': {'all': 100}, 'dt': 1659236867, 'sys': {'type': 1, 'id': 2380, 'country': 'ES', 'sunrise': 1659244774, 'sunset': 1659294994}, 'timezone': 3600, 'id': 2513947, 'name': 'Melilla', 'cod': 200}",2022-07-31 03:07:47,Melilla,ES,35.2937,-2.9383,80.98,89.0,100.0,5.75
310,"{'coord': {'lon': -67.9397, 'lat': -3.1022}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 73.63, 'feels_like': 75.07, 'temp_min': 73.63, 'temp_max': 73.63, 'pressure': 1013, 'humidity': 93, 'sea_level': 1013, 'grnd_level': 1007}, 'visibility': 10000, 'wind': {'speed': 2.33, 'deg': 359, 'gust': 2.39}, 'clouds': {'all': 22}, 'dt': 1659236869, 'sys': {'country': 'BR', 'sunrise': 1659177524, 'sunset': 1659220647}, 'timezone': -14400, 'id': 3662395, 'name': 'Santo Antônio do Içá', 'cod': 200}",2022-07-31 03:07:49,Santo Antônio do Içá,BR,-3.1022,-67.9397,73.63,93.0,22.0,2.33
311,"{'coord': {'lon': -4.1073, 'lat': 38.6871}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 72.36, 'feels_like': 71.26, 'temp_min': 71.19, 'temp_max': 74.08, 'pressure': 1016, 'humidity': 42, 'sea_level': 1016, 'grnd_level': 937}, 'visibility': 10000, 'wind': {'speed': 3.42, 'deg': 185, 'gust': 3.36}, 'clouds': {'all': 0}, 'dt': 1659236794, 'sys': {'type': 2, 'id': 2009884, 'country': 'ES', 'sunrise': 1659244604, 'sunset': 1659295724}, 'timezone': 7200, 'id': 2512177, 'name': 'Puertollano', 'cod': 200}",2022-07-31 03:06:34,Puertollano,ES,38.6871,-4.1073,72.36,42.0,0.0,3.42
313,"{'coord': {'lon': 108.2082, 'lat': -7.3817}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 80.38, 'feels_like': 83.17, 'temp_min': 80.38, 'temp_max': 80.38, 'pressure': 1011, 'humidity': 67, 'sea_level': 1011, 'grnd_level': 975}, 'visibility': 10000, 'wind': {'speed': 3.78, 'deg': 79, 'gust': 3.98}, 'clouds': {'all': 57}, 'dt': 1659236874, 'sys': {'country': 'ID', 'sunrise': 1659221989, 'sunset': 1659264430}, 'timezone': 25200, 'id': 1640902, 'name': 'Kawalu', 'cod': 200}",2022-07-31 03:07:54,Kawalu,ID,-7.3817,108.2082,80.38,67.0,57.0,3.78
314,"{'coord': {'lon': -51.995, 'lat': -6.6447}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 77.81, 'feels_like': 77.65, 'temp_min': 77.81, 'temp_max': 77.81, 'pressure': 1013, 'humidity': 50, 'sea_level': 1013, 'grnd_level': 990}, 'visibility': 10000, 'wind': {'speed': 0.92, 'deg': 357, 'gust': 1.03}, 'clouds': {'all': 81}, 'dt': 1659236876, 'sys': {'country': 'BR', 'sunrise': 1659260374, 'sunset': 1659302940}, 'timezone': -10800, 'id': 3388847, 'name': 'São Félix do Xingu', 'cod': 200}",2022-07-31 03:07:56,São Félix do Xingu,BR,-6.6447,-51.995,77.81,50.0,81.0,0.92
315,"{'coord': {'lon': -124.2243, 'lat': 43.4065}, 'weather': [{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}], 'base': 'stations', 'main': {'temp': 60.96, 'feels_like': 61.18, 'temp_min': 59.07, 'temp_max': 63.86, 'pressure': 1014, 'humidity': 94}, 'visibility': 3219, 'wind': {'speed': 6.91, 'deg': 330}, 'clouds': {'all': 100}, 'dt': 1659236878, 'sys': {'type': 1, 'id': 5239, 'country': 'US', 'sunrise': 1659186276, 'sunset': 1659238911}, 'timezone': -25200, 'id': 5742974, 'name': 'North Bend', 'cod': 200}",2022-07-31 03:07:58,North Bend,US,43.4065,-124.2243,60.96,94.0,100.0,6.91
316,"{'coord': {'lon': 114.9675, 'lat': -8.19}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 85.87, 'feels_like': 89.51, 'temp_min': 85.87, 'temp_max': 85.87, 'pressure': 1011, 'humidity': 56, 'sea_level': 1011, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 1.01, 'deg': 269, 'gust': 2.84}, 'clouds': {'all': 99}, 'dt': 1659236880, 'sys': {'country': 'ID', 'sunrise': 1659220432, 'sunset': 1659262742}, 'timezone': 28800, 'id': 1650232, 'name': 'Banjar', 'cod': 200}",2022-07-31 03:08:00,Banjar,ID,-8.19,114.9675,85.87,56.0,99.0,1.01
317,"{'coord': {'lon': 151.2073, 'lat': -33.8679}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 63.05, 'feels_like': 61.45, 'temp_min': 60.71, 'temp_max': 65.35, 'pressure': 1020, 'humidity': 51}, 'visibility': 10000, 'wind': {'speed': 14.97, 'deg': 10}, 'clouds': {'all': 0}, 'dt': 1659236769, 'sys': {'type': 2, 'id': 2002865, 'country': 'AU', 'sunrise': 1659214124, 'sunset': 1659251656}, 'timezone': 36000, 'id': 2147714, 'name': 'Sydney', 'cod': 200}",2022-07-31 03:06:09,Sydney,AU,-33.8679,151.2073,63.05,51.0,0.0,14.97
319,"{'coord': {'lon': 54.348, 'lat': 36.1683}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 74.05, 'feels_like': 73.22, 'temp_min': 74.05, 'temp_max': 74.05, 'pressure': 1010, 'humidity': 44, 'sea_level': 1010, 'grnd_level': 886}, 'visibility': 10000, 'wind': {'speed': 0.74, 'deg': 14, 'gust': 3.22}, 'clouds': {'all': 0}, 'dt': 1659236886, 'sys': {'country': 'IR', 'sunrise': 1659230906, 'sunset': 1659281365}, 'timezone': 16200, 'id': 138025, 'name': 'Dāmghān', 'cod': 200}",2022-07-31 03:08:06,Dāmghān,IR,36.1683,54.348,74.05,44.0,0.0,0.74
320,"{'coord': {'lon': -38.8828, 'lat': -15.8631}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 73.72, 'feels_like': 75.02, 'temp_min': 73.72, 'temp_max': 73.72, 'pressure': 1018, 'humidity': 90, 'sea_level': 1018, 'grnd_level': 1017}, 'visibility': 10000, 'wind': {'speed': 7.11, 'deg': 34, 'gust': 8.39}, 'clouds': {'all': 19}, 'dt': 1659236887, 'sys': {'country': 'BR', 'sunrise': 1659257982, 'sunset': 1659299039}, 'timezone': -10800, 'id': 3470137, 'name': 'Belmonte', 'cod': 200}",2022-07-31 03:08:07,Belmonte,BR,-15.8631,-38.8828,73.72,90.0,19.0,7.11
321,"{'coord': {'lon': -45.2371, 'lat': 60.1432}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 43.88, 'feels_like': 43.88, 'temp_min': 43.88, 'temp_max': 43.88, 'pressure': 1012, 'humidity': 90, 'sea_level': 1012, 'grnd_level': 1012}, 'visibility': 10000, 'wind': {'speed': 1.66, 'deg': 265, 'gust': 1.86}, 'clouds': {'all': 93}, 'dt': 1659236889, 'sys': {'country': 'GL', 'sunrise': 1659249500, 'sunset': 1659310571}, 'timezone': -7200, 'id': 3421765, 'name': 'Nanortalik', 'cod': 200}",2022-07-31 03:08:09,Nanortalik,GL,60.1432,-45.2371,43.88,90.0,93.0,1.66
322,"{'coord': {'lon': 16.1194, 'lat': 69.3143}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 53.58, 'feels_like': 52.5, 'temp_min': 53.58, 'temp_max': 57.92, 'pressure': 1011, 'humidity': 82}, 'visibility': 10000, 'wind': {'speed': 10.36, 'deg': 190}, 'clouds': {'all': 18}, 'dt': 1659236891, 'sys': {'type': 1, 'id': 1603, 'country': 'NO', 'sunrise': 1659227698, 'sunset': 1659302922}, 'timezone': 7200, 'id': 3163146, 'name': 'Andenes', 'cod': 200}",2022-07-31 03:08:11,Andenes,NO,69.3143,16.1194,53.58,82.0,18.0,10.36
323,"{'coord': {'lon': 139.9242, 'lat': 53.9353}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 63.61, 'feels_like': 63.01, 'temp_min': 63.61, 'temp_max': 63.61, 'pressure': 1011, 'humidity': 71, 'sea_level': 1011, 'grnd_level': 969}, 'visibility': 10000, 'wind': {'speed': 3.62, 'deg': 183, 'gust': 5.64}, 'clouds': {'all': 83}, 'dt': 1659236893, 'sys': {'country': 'RU', 'sunrise': 1659207081, 'sunset': 1659264114}, 'timezone': 36000, 'id': 2019935, 'name': 'Mnogovershinnyy', 'cod': 200}",2022-07-31 03:08:13,Mnogovershinnyy,RU,53.9353,139.9242,63.61,71.0,83.0,3.62
324,"{'coord': {'lon': 57.0788, 'lat': 30.2832}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 77.7, 'feels_like': 77.29, 'temp_min': 77.7, 'temp_max': 77.7, 'pressure': 1007, 'humidity': 45, 'sea_level': 1007, 'grnd_level': 827}, 'visibility': 10000, 'wind': {'speed': 3.98, 'deg': 219, 'gust': 4.27}, 'clouds': {'all': 40}, 'dt': 1659236895, 'sys': {'country': 'IR', 'sunrise': 1659230957, 'sunset': 1659280003}, 'timezone': 16200, 'id': 128234, 'name': 'Kerman', 'cod': 200}",2022-07-31 03:08:15,Kerman,IR,30.2832,57.0788,77.7,45.0,40.0,3.98
325,"{'coord': {'lon': 57.5333, 'lat': 22.9333}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 82.36, 'feels_like': 86.67, 'temp_min': 82.36, 'temp_max': 82.36, 'pressure': 1005, 'humidity': 68, 'sea_level': 1005, 'grnd_level': 948}, 'visibility': 10000, 'wind': {'speed': 1.54, 'deg': 156, 'gust': 1.79}, 'clouds': {'all': 87}, 'dt': 1659236897, 'sys': {'country': 'OM', 'sunrise': 1659231608, 'sunset': 1659279134}, 'timezone': 14400, 'id': 286987, 'name': 'Nizwá', 'cod': 200}",2022-07-31 03:08:17,Nizwá,OM,22.9333,57.5333,82.36,68.0,87.0,1.54
326,"{'coord': {'lon': 153.6833, 'lat': 67.45}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 74.07, 'feels_like': 72.45, 'temp_min': 74.07, 'temp_max': 74.07, 'pressure': 1005, 'humidity': 27, 'sea_level': 1005, 'grnd_level': 1003}, 'visibility': 10000, 'wind': {'speed': 12.91, 'deg': 203, 'gust': 12.66}, 'clouds': {'all': 13}, 'dt': 1659236899, 'sys': {'country': 'RU', 'sunrise': 1659196978, 'sunset': 1659267613}, 'timezone': 39600, 'id': 2121025, 'name': 'Srednekolymsk', 'cod': 200}",2022-07-31 03:08:19,Srednekolymsk,RU,67.45,153.6833,74.07,27.0,13.0,12.91
327,"{'coord': {'lon': -58.7368, 'lat': -38.5473}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 49.8, 'feels_like': 46.87, 'temp_min': 49.8, 'temp_max': 49.8, 'pressure': 1018, 'humidity': 76, 'sea_level': 1018, 'grnd_level': 1016}, 'visibility': 10000, 'wind': {'speed': 7.18, 'deg': 15, 'gust': 9.26}, 'clouds': {'all': 100}, 'dt': 1659236901, 'sys': {'country': 'AR', 'sunrise': 1659265051, 'sunset': 1659301499}, 'timezone': -10800, 'id': 3430443, 'name': 'Necochea', 'cod': 200}",2022-07-31 03:08:21,Necochea,AR,-38.5473,-58.7368,49.8,76.0,100.0,7.18
328,"{'coord': {'lon': -17.0347, 'lat': 20.931}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 71.11, 'feels_like': 72.1, 'temp_min': 71.11, 'temp_max': 71.11, 'pressure': 1011, 'humidity': 89, 'sea_level': 1011, 'grnd_level': 1011}, 'visibility': 10000, 'wind': {'speed': 12.1, 'deg': 3, 'gust': 14.47}, 'clouds': {'all': 71}, 'dt': 1659236903, 'sys': {'country': 'MR', 'sunrise': 1659249699, 'sunset': 1659296834}, 'timezone': 0, 'id': 2377457, 'name': 'Nouadhibou', 'cod': 200}",2022-07-31 03:08:23,Nouadhibou,MR,20.931,-17.0347,71.11,89.0,71.0,12.1
329,"{'coord': {'lon': 123.2973, 'lat': 45.8495}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 85.35, 'feels_like': 90.55, 'temp_min': 85.35, 'temp_max': 85.35, 'pressure': 1004, 'humidity': 62, 'sea_level': 1004, 'grnd_level': 989}, 'visibility': 10000, 'wind': {'speed': 13.06, 'deg': 193, 'gust': 14.85}, 'clouds': {'all': 73}, 'dt': 1659236905, 'sys': {'country': 'CN', 'sunrise': 1659212867, 'sunset': 1659266309}, 'timezone': 28800, 'id': 2033128, 'name': 'Zhenlai', 'cod': 200}",2022-07-31 03:08:25,Zhenlai,CN,45.8495,123.2973,85.35,62.0,73.0,13.06
330,"{'coord': {'lon': 81.8167, 'lat': 7.4167}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 81.72, 'feels_like': 86.54, 'temp_min': 81.72, 'temp_max': 81.72, 'pressure': 1007, 'humidity': 73, 'sea_level': 1007, 'grnd_level': 1006}, 'visibility': 10000, 'wind': {'speed': 1.9, 'deg': 193, 'gust': 2.26}, 'clouds': {'all': 100}, 'dt': 1659236907, 'sys': {'country': 'LK', 'sunrise': 1659227138, 'sunset': 1659271948}, 'timezone': 19800, 'id': 1242110, 'name': 'Kalmunai', 'cod': 200}",2022-07-31 03:08:27,Kalmunai,LK,7.4167,81.8167,81.72,73.0,100.0,1.9
331,"{'coord': {'lon': -42.1311, 'lat': -7.0253}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 73.83, 'feels_like': 74.25, 'temp_min': 73.83, 'temp_max': 73.83, 'pressure': 1014, 'humidity': 71, 'sea_level': 1014, 'grnd_level': 993}, 'visibility': 10000, 'wind': {'speed': 3.83, 'deg': 95, 'gust': 5.37}, 'clouds': {'all': 7}, 'dt': 1659236909, 'sys': {'country': 'BR', 'sunrise': 1659258037, 'sunset': 1659300542}, 'timezone': -10800, 'id': 3393764, 'name': 'Oeiras', 'cod': 200}",2022-07-31 03:08:29,Oeiras,BR,-7.0253,-42.1311,73.83,71.0,7.0,3.83
334,"{'coord': {'lon': 55.2, 'lat': 45.3167}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 83.57, 'feels_like': 82.33, 'temp_min': 83.57, 'temp_max': 83.57, 'pressure': 1009, 'humidity': 36, 'sea_level': 1009, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 5.61, 'deg': 91, 'gust': 7.07}, 'clouds': {'all': 28}, 'dt': 1659236914, 'sys': {'country': 'KZ', 'sunrise': 1659229320, 'sunset': 1659282542}, 'timezone': 18000, 'id': 610298, 'name': 'Beyneu', 'cod': 200}",2022-07-31 03:08:34,Beyneu,KZ,45.3167,55.2,83.57,36.0,28.0,5.61
335,"{'coord': {'lon': 31.8996, 'lat': 54.4299}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 52.9, 'feels_like': 51.84, 'temp_min': 52.9, 'temp_max': 52.9, 'pressure': 1020, 'humidity': 84, 'sea_level': 1020, 'grnd_level': 997}, 'visibility': 10000, 'wind': {'speed': 4.63, 'deg': 108, 'gust': 4.79}, 'clouds': {'all': 48}, 'dt': 1659236916, 'sys': {'country': 'RU', 'sunrise': 1659232902, 'sunset': 1659290144}, 'timezone': 10800, 'id': 525426, 'name': 'Sobolevo', 'cod': 200}",2022-07-31 03:08:36,Sobolevo,RU,54.4299,31.8996,52.9,84.0,48.0,4.63
336,"{'coord': {'lon': -17.3389, 'lat': 66.0449}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 43.54, 'feels_like': 34.92, 'temp_min': 43.54, 'temp_max': 43.54, 'pressure': 1003, 'humidity': 92, 'sea_level': 1003, 'grnd_level': 1003}, 'visibility': 5207, 'wind': {'speed': 20.98, 'deg': 289, 'gust': 34.61}, 'clouds': {'all': 100}, 'dt': 1659236918, 'sys': {'country': 'IS', 'sunrise': 1659239426, 'sunset': 1659307253}, 'timezone': 0, 'id': 2629833, 'name': 'Husavik', 'cod': 200}",2022-07-31 03:08:38,Husavik,IS,66.0449,-17.3389,43.54,92.0,100.0,20.98
337,"{'coord': {'lon': 47.5167, 'lat': 51.2333}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 68.49, 'feels_like': 68.18, 'temp_min': 68.49, 'temp_max': 68.49, 'pressure': 1014, 'humidity': 67, 'sea_level': 1014, 'grnd_level': 1001}, 'visibility': 10000, 'wind': {'speed': 6.11, 'deg': 57, 'gust': 9.82}, 'clouds': {'all': 99}, 'dt': 1659236920, 'sys': {'country': 'RU', 'sunrise': 1659229964, 'sunset': 1659285586}, 'timezone': 14400, 'id': 525719, 'name': 'Mokrous', 'cod': 200}",2022-07-31 03:08:40,Mokrous,RU,51.2333,47.5167,68.49,67.0,99.0,6.11
338,"{'coord': {'lon': 55.4781, 'lat': -21.3393}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 64.49, 'feels_like': 64.02, 'temp_min': 62.19, 'temp_max': 69.91, 'pressure': 1020, 'humidity': 72}, 'visibility': 10000, 'wind': {'speed': 8.05, 'deg': 10}, 'clouds': {'all': 0}, 'dt': 1659236922, 'sys': {'type': 1, 'id': 2127, 'country': 'RE', 'sunrise': 1659235821, 'sunset': 1659275908}, 'timezone': 14400, 'id': 935214, 'name': 'Saint-Pierre', 'cod': 200}",2022-07-31 03:08:42,Saint-Pierre,RE,-21.3393,55.4781,64.49,72.0,0.0,8.05
339,"{'coord': {'lon': -13.0499, 'lat': 20.5169}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 82.08, 'feels_like': 84.92, 'temp_min': 82.08, 'temp_max': 82.08, 'pressure': 1012, 'humidity': 62, 'sea_level': 1012, 'grnd_level': 987}, 'visibility': 10000, 'wind': {'speed': 7.11, 'deg': 229, 'gust': 7.92}, 'clouds': {'all': 99}, 'dt': 1659236923, 'sys': {'country': 'MR', 'sunrise': 1659248781, 'sunset': 1659295840}, 'timezone': 0, 'id': 2381334, 'name': 'Atar', 'cod': 200}",2022-07-31 03:08:43,Atar,MR,20.5169,-13.0499,82.08,62.0,99.0,7.11
340,"{'coord': {'lon': 174.3667, 'lat': -36.1}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 55.09, 'feels_like': 52.88, 'temp_min': 55.09, 'temp_max': 55.09, 'pressure': 1016, 'humidity': 55, 'sea_level': 1016, 'grnd_level': 1011}, 'visibility': 10000, 'wind': {'speed': 14.9, 'deg': 239, 'gust': 30.04}, 'clouds': {'all': 43}, 'dt': 1659236925, 'sys': {'country': 'NZ', 'sunrise': 1659208833, 'sunset': 1659245830}, 'timezone': 43200, 'id': 2187060, 'name': 'Maungaturoto', 'cod': 200}",2022-07-31 03:08:45,Maungaturoto,NZ,-36.1,174.3667,55.09,55.0,43.0,14.9
341,"{'coord': {'lon': -20.2734, 'lat': 63.4427}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 49.78, 'feels_like': 44.49, 'temp_min': 49.78, 'temp_max': 49.78, 'pressure': 1008, 'humidity': 77, 'sea_level': 1008, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 14.5, 'deg': 296, 'gust': 17.34}, 'clouds': {'all': 11}, 'dt': 1659236927, 'sys': {'country': 'IS', 'sunrise': 1659241889, 'sunset': 1659306200}, 'timezone': 0, 'id': 3412093, 'name': 'Vestmannaeyjar', 'cod': 200}",2022-07-31 03:08:47,Vestmannaeyjar,IS,63.4427,-20.2734,49.78,77.0,11.0,14.5
342,"{'coord': {'lon': -47.3561, 'lat': -0.6136}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 78.87, 'feels_like': 78.87, 'temp_min': 78.87, 'temp_max': 78.87, 'pressure': 1014, 'humidity': 85, 'sea_level': 1014, 'grnd_level': 1014}, 'visibility': 10000, 'wind': {'speed': 9.33, 'deg': 67, 'gust': 11.56}, 'clouds': {'all': 95}, 'dt': 1659236929, 'sys': {'country': 'BR', 'sunrise': 1659258783, 'sunset': 1659302305}, 'timezone': -10800, 'id': 3389822, 'name': 'Salinópolis', 'cod': 200}",2022-07-31 03:08:49,Salinópolis,BR,-0.6136,-47.3561,78.87,85.0,95.0,9.33
343,"{'coord': {'lon': 152.15, 'lat': -32.7167}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 65.75, 'feels_like': 64.51, 'temp_min': 62.65, 'temp_max': 66.99, 'pressure': 1020, 'humidity': 53}, 'visibility': 10000, 'wind': {'speed': 5.01, 'deg': 15, 'gust': 8.01}, 'clouds': {'all': 100}, 'dt': 1659236931, 'sys': {'type': 2, 'id': 2074830, 'country': 'AU', 'sunrise': 1659213767, 'sunset': 1659251560}, 'timezone': 36000, 'id': 2155562, 'name': 'Nelson Bay', 'cod': 200}",2022-07-31 03:08:51,Nelson Bay,AU,-32.7167,152.15,65.75,53.0,100.0,5.01
344,"{'coord': {'lon': -135.33, 'lat': 57.0531}, 'weather': [{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}], 'base': 'stations', 'main': {'temp': 58.89, 'feels_like': 58.89, 'temp_min': 58.89, 'temp_max': 58.89, 'pressure': 1016, 'humidity': 94}, 'visibility': 2816, 'wind': {'speed': 0, 'deg': 0}, 'clouds': {'all': 100}, 'dt': 1659236708, 'sys': {'type': 1, 'id': 7795, 'country': 'US', 'sunrise': 1659185777, 'sunset': 1659244741}, 'timezone': -28800, 'id': 5557293, 'name': 'Sitka', 'cod': 200}",2022-07-31 03:05:08,Sitka,US,57.0531,-135.33,58.89,94.0,100.0,0.0
345,"{'coord': {'lon': -126.8329, 'lat': 65.282}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 63.03, 'feels_like': 61.43, 'temp_min': 63.03, 'temp_max': 63.03, 'pressure': 1016, 'humidity': 51, 'sea_level': 1016, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 8.59, 'deg': 125, 'gust': 11.32}, 'clouds': {'all': 53}, 'dt': 1659236935, 'sys': {'country': 'CA', 'sunrise': 1659179733, 'sunset': 1659246707}, 'timezone': -21600, 'id': 6089245, 'name': 'Norman Wells', 'cod': 200}",2022-07-31 03:08:55,Norman Wells,CA,65.282,-126.8329,63.03,51.0,53.0,8.59
346,"{'coord': {'lon': 101.2598, 'lat': 4.2004}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 85.91, 'feels_like': 92.41, 'temp_min': 85.91, 'temp_max': 85.91, 'pressure': 1009, 'humidity': 64, 'sea_level': 1009, 'grnd_level': 1004}, 'visibility': 10000, 'wind': {'speed': 4.07, 'deg': 203, 'gust': 5.53}, 'clouds': {'all': 88}, 'dt': 1659236937, 'sys': {'country': 'MY', 'sunrise': 1659222731, 'sunset': 1659267022}, 'timezone': 28800, 'id': 1735287, 'name': 'Tapah', 'cod': 200}",2022-07-31 03:08:57,Tapah,MY,4.2004,101.2598,85.91,64.0,88.0,4.07
347,"{'coord': {'lon': 31.892, 'lat': -27.31}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 58.96, 'feels_like': 59.02, 'temp_min': 58.96, 'temp_max': 58.96, 'pressure': 1018, 'humidity': 95, 'sea_level': 1018, 'grnd_level': 997}, 'visibility': 10000, 'wind': {'speed': 2.55, 'deg': 193, 'gust': 2.62}, 'clouds': {'all': 18}, 'dt': 1659236939, 'sys': {'country': 'SZ', 'sunrise': 1659242045, 'sunset': 1659281004}, 'timezone': 7200, 'id': 935051, 'name': 'Lavumisa', 'cod': 200}",2022-07-31 03:08:59,Lavumisa,SZ,-27.31,31.892,58.96,95.0,18.0,2.55
